Device_id,Time,SensorLocation,LatLong,MinimumWindDirection,AverageWindDirection,MaximumWindDirection,MinimumWindSpeed,AverageWindSpeed,GustWindSpeed,AirTemperature,RelativeHumidity,AtmosphericPressure,PM25,PM10,Noise
ICTMicroclimate-02,2024-06-13T02:36:09+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,323.0,352.0,0.0,0.3,0.9,9.6,95.0,1017.2,1.0,3.0,69.9
ICTMicroclimate-03,2024-06-13T02:29:40+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,196.0,251.0,0.0,0.3,1.0,9.1,95.3,1016.6,2.0,4.0,68.9
ICTMicroclimate-09,2024-06-13T02:26:53+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,317.0,357.0,0.0,1.3,2.9,9.0,83.2,1020.9,1.0,3.0,63.3
ICTMicroclimate-06,2024-06-13T02:28:13+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,206.0,359.0,0.0,1.2,3.3,9.3,85.2,1022.1,2.0,2.0,50.5
ICTMicroclimate-01,2024-06-13T02:24:14+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,350.0,,,0.6,,8.6,95.599998,1021.5,0.0,3.0,47.900002
ICTMicroclimate-01,2024-06-13T02:39:14+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,346.0,,,0.5,,8.6,96.300003,1021.200012,0.0,3.0,47.799999
ICTMicroclimate-06,2024-06-13T02:43:14+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,10.0,355.0,0.0,0.2,2.5,9.3,84.5,1021.7,2.0,2.0,51.0
ICTMicroclimate-07,2024-06-13T03:00:00+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,338.0,349.0,0.0,0.1,1.2,9.2,84.9,1023.5,2.0,2.0,55.4
ICTMicroclimate-01,2024-06-13T02:54:15+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,8.7,95.599998,1021.0,0.0,3.0,47.099998
ICTMicroclimate-08,2024-06-13T03:04:00+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,337.0,356.0,0.0,1.0,2.7,9.1,82.5,1021.5,4.0,4.0,60.4
ICTMicroclimate-02,2024-06-13T03:06:12+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,22.0,314.0,0.0,0.3,0.4,9.5,95.3,1016.8,3.0,5.0,68.4
ICTMicroclimate-06,2024-06-13T03:13:18+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,279.0,355.0,0.0,0.5,2.1,9.1,85.2,1021.7,1.0,4.0,51.0
ICTMicroclimate-03,2024-06-13T03:14:45+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,319.0,349.0,0.0,0.3,0.9,9.1,96.0,1016.2,7.0,9.0,68.4
ICTMicroclimate-06,2024-06-13T03:28:20+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,290.0,356.0,0.0,0.8,4.6,9.2,84.1,1021.9,1.0,4.0,49.7
ICTMicroclimate-03,2024-06-13T03:29:48+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,68.0,179.0,0.0,0.2,1.2,9.0,95.4,1016.3,7.0,9.0,68.3
ICTMicroclimate-02,2024-06-13T03:36:16+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,80.0,122.0,0.0,1.5,2.8,9.1,96.0,1016.9,9.0,13.0,68.7
ICTMicroclimate-09,2024-06-13T03:42:04+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,335.0,359.0,0.0,1.0,2.7,8.9,84.8,1020.5,1.0,3.0,60.2
ICTMicroclimate-06,2024-06-13T03:58:24+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,244.0,357.0,0.0,1.6,4.1,9.2,84.4,1021.5,1.0,4.0,78.6
ICTMicroclimate-06,2024-06-13T04:13:26+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,301.0,356.0,0.0,0.4,4.1,9.3,83.3,1021.1,1.0,4.0,50.7
ICTMicroclimate-02,2024-06-13T04:06:20+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,87.0,312.0,0.0,1.2,2.1,9.5,93.5,1016.5,3.0,6.0,68.2
ICTMicroclimate-08,2024-06-13T04:19:09+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,335.0,359.0,0.0,1.2,3.1,9.1,82.9,1021.1,4.0,4.0,61.8
ICTMicroclimate-03,2024-06-13T04:29:55+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,346.0,345.0,0.3,0.3,1.0,9.1,94.5,1015.6,2.0,4.0,68.5
ICTMicroclimate-06,2024-06-13T04:43:30+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,296.0,356.0,0.0,0.8,3.9,9.3,80.5,1021.1,1.0,4.0,56.7
ICTMicroclimate-01,2024-06-13T04:39:18+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,341.0,,,0.1,,8.7,94.800003,1020.400024,6.0,11.0,48.299999
ICTMicroclimate-07,2024-06-13T04:45:14+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,351.0,0.0,0.0,1.2,9.3,80.1,1022.9,2.0,2.0,57.8
ICTMicroclimate-08,2024-06-13T04:49:17+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,303.0,358.0,0.0,0.4,2.9,9.3,79.0,1020.7,4.0,4.0,69.5
ICTMicroclimate-06,2024-06-13T04:58:32+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,355.0,0.0,0.0,1.7,9.0,81.4,1020.9,1.0,4.0,57.3
ICTMicroclimate-07,2024-06-13T05:00:16+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,349.0,0.0,0.0,1.0,9.0,81.5,1022.7,2.0,2.0,57.8
aws5-0999,2024-06-13T04:52:45+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,71.0,0.0,0.0,0.2,7.8,99.0,1018.7,,,
ICTMicroclimate-09,2024-06-13T05:12:15+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,331.0,359.0,0.0,0.6,2.3,8.9,81.3,1019.9,1.0,3.0,59.8
aws5-0999,2024-06-13T05:07:35+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,0.0,0.0,0.0,0.0,7.4,99.0,1019.0,,,
ICTMicroclimate-02,2024-06-13T05:21:30+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",90.0,105.0,131.0,1.9,2.5,3.2,9.5,90.6,1016.2,9.0,13.0,70.3
ICTMicroclimate-06,2024-06-13T05:28:37+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,247.0,349.0,0.0,0.9,2.9,9.1,82.3,1021.1,1.0,4.0,62.1
aws5-0999,2024-06-13T05:37:51+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,96.0,179.0,0.3,0.0,0.5,7.5,98.3,1019.3,,,
ICTMicroclimate-01,2024-06-13T05:39:20+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,317.0,,,0.3,,8.4,92.900002,1020.700012,6.0,11.0,48.200001
ICTMicroclimate-09,2024-06-13T05:42:19+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,317.0,358.0,0.0,0.6,2.3,8.9,81.9,1020.3,1.0,3.0,61.0
ICTMicroclimate-08,2024-06-13T05:49:22+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,290.0,355.0,0.0,0.7,3.4,9.2,80.2,1021.3,7.0,7.0,62.7
ICTMicroclimate-07,2024-06-13T05:45:22+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,327.0,351.0,0.0,0.3,1.4,9.1,82.1,1023.3,2.0,2.0,60.0
ICTMicroclimate-03,2024-06-13T05:45:05+10:00,CH1 rooftop,"-37.8140348, 144.96728",269.0,341.0,314.0,0.1,0.3,0.7,9.1,92.6,1015.9,7.0,9.0,69.0
ICTMicroclimate-09,2024-06-13T05:57:22+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,298.0,356.0,0.0,0.7,2.0,8.9,81.2,1020.1,1.0,3.0,63.1
ICTMicroclimate-02,2024-06-13T05:51:35+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",71.0,119.0,202.0,0.5,1.1,1.3,9.1,92.6,1016.5,6.0,9.0,69.3
ICTMicroclimate-01,2024-06-13T05:54:21+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,332.0,,,0.2,,8.6,92.599998,1020.599976,6.0,11.0,49.599998
ICTMicroclimate-02,2024-06-13T02:21:08+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",163.0,235.0,218.0,0.5,0.5,1.4,9.5,96.1,1017.3,1.0,3.0,68.7
aws5-0999,2024-06-13T06:07:45+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,71.0,0.0,0.0,0.2,7.5,98.3,1019.3,,,
ICTMicroclimate-08,2024-06-13T06:19:28+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,304.0,359.0,0.0,0.6,2.8,9.3,80.1,1021.3,7.0,7.0,72.0
ICTMicroclimate-02,2024-06-13T06:21:38+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",74.0,106.0,146.0,0.4,1.4,2.6,9.5,92.3,1016.6,7.0,14.0,68.9
aws5-0999,2024-06-13T06:22:36+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",81.0,72.0,81.0,0.3,0.3,0.3,7.6,98.2,1019.5,,,
ICTMicroclimate-09,2024-06-13T06:27:26+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,287.0,359.0,0.0,0.6,2.8,8.9,82.2,1020.3,1.0,3.0,66.5
ICTMicroclimate-08,2024-06-13T06:34:31+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,293.0,358.0,0.0,1.0,3.6,9.3,80.1,1021.5,7.0,7.0,70.8
ICTMicroclimate-09,2024-06-13T06:42:27+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,319.0,358.0,0.0,1.0,3.0,9.0,81.8,1020.7,1.0,3.0,63.1
ICTMicroclimate-01,2024-06-13T06:39:22+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,21.0,,,0.4,,8.6,93.099998,1021.0,6.0,11.0,50.5
ICTMicroclimate-03,2024-06-13T01:14:29+10:00,CH1 rooftop,"-37.8140348, 144.96728",120.0,172.0,198.0,0.9,2.0,3.1,8.8,95.0,1015.6,2.0,4.0,72.8
ICTMicroclimate-02,2024-06-13T01:21:00+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",16.0,111.0,161.0,0.4,1.7,3.6,9.3,92.7,1016.6,3.0,6.0,69.0
ICTMicroclimate-01,2024-06-13T01:24:39+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,8.6,94.599998,1020.799988,0.0,3.0,47.0
aws5-0999,2024-06-13T01:37:47+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,67.0,90.0,0.5,0.0,0.5,8.3,98.1,1019.9,,,
ICTMicroclimate-01,2024-06-13T01:39:13+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,9.0,,,0.1,,8.6,93.900002,1021.299988,0.0,3.0,47.700001
ICTMicroclimate-07,2024-06-13T01:44:50+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,352.0,0.0,0.0,1.2,9.0,83.5,1023.9,2.0,2.0,54.6
ICTMicroclimate-02,2024-06-13T01:05:56+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",94.0,123.0,164.0,1.1,1.8,4.1,9.1,93.2,1016.7,2.0,4.0,68.5
ICTMicroclimate-07,2024-06-13T01:59:53+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,343.0,352.0,0.0,0.2,1.2,9.1,83.0,1023.7,2.0,2.0,58.6
ICTMicroclimate-09,2024-06-13T18:59:05+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,352.0,356.0,0.0,0.2,1.3,10.4,85.0,1020.3,14.0,14.0,61.3
ICTMicroclimate-06,2024-06-13T19:00:25+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,151.0,358.0,0.0,0.6,2.5,10.3,85.7,1021.7,1.0,4.0,68.1
ICTMicroclimate-03,2024-06-13T19:01:51+10:00,CH1 rooftop,"-37.8140348, 144.96728",217.0,186.0,217.0,1.9,1.5,1.9,10.1,96.9,1016.0,14.0,17.0,69.6
ICTMicroclimate-08,2024-06-13T19:06:09+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,175.0,356.0,0.0,0.8,1.9,10.8,82.0,1021.5,17.0,19.0,73.4
aws5-0999,2024-06-13T19:08:34+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,23.0,352.0,0.1,0.0,0.8,9.3,90.0,1019.5,,,
ICTMicroclimate-01,2024-06-13T19:10:08+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,35.0,,,0.1,,9.5,96.800003,1021.0,17.0,21.0,49.5
ICTMicroclimate-09,2024-06-13T19:14:08+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,276.0,357.0,0.0,0.5,1.7,10.3,85.1,1020.5,14.0,14.0,61.3
ICTMicroclimate-08,2024-06-13T19:21:11+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,185.0,314.0,0.0,1.1,3.9,10.5,84.1,1021.5,15.0,16.0,70.1
ICTMicroclimate-09,2024-06-13T19:29:10+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,285.0,355.0,0.0,0.8,1.9,10.3,85.6,1020.5,14.0,14.0,60.3
ICTMicroclimate-01,2024-06-13T19:25:36+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,155.0,,,0.4,,9.6,96.400002,1021.099976,17.0,21.0,49.5
ICTMicroclimate-08,2024-06-13T19:36:15+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,180.0,314.0,0.0,0.4,1.9,10.5,83.9,1021.7,15.0,16.0,65.8
aws5-0999,2024-06-13T19:37:36+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",33.0,87.0,134.0,0.5,0.1,1.1,9.3,90.0,1019.9,,,
ICTMicroclimate-01,2024-06-13T19:39:51+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,121.0,,,0.3,,9.6,96.699997,1021.299988,17.0,21.0,53.700001
ICTMicroclimate-06,2024-06-13T19:45:30+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,196.0,341.0,0.0,0.8,1.6,10.2,87.6,1021.9,1.0,4.0,73.0
ICTMicroclimate-08,2024-06-13T20:06:21+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,204.0,355.0,0.0,0.2,1.6,10.8,80.6,1021.7,15.0,16.0,73.9
ICTMicroclimate-02,2024-06-13T19:53:28+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,1.0,314.0,0.0,0.2,0.4,10.9,93.8,1017.3,10.0,12.0,70.3
aws5-0999,2024-06-13T19:52:48+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,58.0,134.0,0.4,0.0,1.5,9.3,90.0,1020.0,,,
ICTMicroclimate-01,2024-06-13T20:09:51+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,19.0,,,0.1,,9.5,96.800003,1021.299988,17.0,21.0,49.0
ICTMicroclimate-07,2024-06-13T20:17:18+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,45.0,348.0,0.0,0.2,1.4,10.2,88.4,1023.7,17.0,20.0,70.1
aws5-0999,2024-06-13T20:23:40+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,355.0,340.0,0.2,0.0,0.7,9.3,90.0,1019.8,,,
ICTMicroclimate-01,2024-06-13T20:24:52+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,71.0,,,0.2,,9.6,97.0,1021.299988,17.0,21.0,50.400002
ICTMicroclimate-03,2024-06-13T20:32:04+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,39.0,179.0,0.0,0.2,0.6,10.6,93.1,1016.3,15.0,20.0,69.8
ICTMicroclimate-07,2024-06-13T20:47:24+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,314.0,0.0,0.0,1.6,10.0,88.6,1023.7,17.0,20.0,59.8
ICTMicroclimate-01,2024-06-13T20:54:53+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,59.0,,,0.2,,9.1,96.800003,1021.200012,17.0,21.0,49.400002
ICTMicroclimate-06,2024-06-13T21:00:41+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,86.0,358.0,0.0,0.5,3.7,9.8,88.9,1021.7,1.0,4.0,65.2
ICTMicroclimate-06,2024-06-13T21:00:41+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,60.0,359.0,0.0,0.6,3.3,10.0,88.2,1021.7,1.0,4.0,58.7
ICTMicroclimate-07,2024-06-13T21:02:24+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,324.0,0.0,0.0,1.1,9.8,89.1,1023.7,17.0,20.0,60.5
ICTMicroclimate-09,2024-06-13T21:14:23+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,355.0,358.0,0.0,0.2,1.2,10.4,83.5,1020.5,14.0,14.0,61.7
ICTMicroclimate-08,2024-06-13T21:21:28+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,140.0,211.0,0.0,0.3,1.7,9.9,88.3,1021.5,15.0,16.0,67.3
ICTMicroclimate-02,2024-06-13T21:23:39+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,335.0,343.0,0.2,0.5,0.7,10.8,95.6,1016.8,29.0,31.0,70.0
ICTMicroclimate-01,2024-06-13T21:39:53+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,72.0,,,0.3,,8.8,97.0,1021.0,13.0,18.0,48.900002
ICTMicroclimate-06,2024-06-13T21:45:46+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,77.0,355.0,0.0,0.6,2.0,9.9,89.0,1021.5,1.0,4.0,54.6
ICTMicroclimate-02,2024-06-13T21:53:43+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,354.0,353.0,0.1,0.5,1.1,10.8,96.1,1016.7,26.0,29.0,70.4
ICTMicroclimate-01,2024-06-13T21:54:54+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,29.0,,,0.1,,8.8,97.300003,1020.799988,13.0,18.0,50.0
ICTMicroclimate-06,2024-06-13T22:00:48+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,40.0,125.0,0.1,0.8,2.7,9.8,89.3,1021.3,1.0,4.0,60.2
ICTMicroclimate-02,2024-06-13T22:08:45+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,354.0,358.0,0.0,0.6,1.2,10.6,96.7,1016.7,29.0,31.0,69.9
ICTMicroclimate-06,2024-06-13T22:15:50+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,1.0,357.0,0.0,0.4,2.5,9.9,89.4,1021.3,1.0,4.0,58.5
ICTMicroclimate-01,2024-06-13T22:09:55+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,103.0,,,0.5,,8.8,97.0,1020.799988,13.0,18.0,49.599998
ICTMicroclimate-08,2024-06-13T22:21:33+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,162.0,314.0,0.0,0.3,1.7,9.9,88.4,1021.3,15.0,16.0,65.8
ICTMicroclimate-07,2024-06-13T22:32:36+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,15.0,353.0,0.0,0.1,0.9,9.8,89.7,1023.3,17.0,20.0,71.5
ICTMicroclimate-02,2024-06-13T22:38:49+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,351.0,357.0,0.1,0.8,1.4,10.4,97.0,1016.6,20.0,23.0,70.6
ICTMicroclimate-01,2024-06-13T22:39:55+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,64.0,,,0.2,,8.6,96.900002,1020.799988,13.0,18.0,48.400002
ICTMicroclimate-06,2024-06-13T22:45:54+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,58.0,356.0,0.0,0.9,1.9,9.9,88.5,1021.3,1.0,4.0,68.0
ICTMicroclimate-02,2024-06-13T22:53:51+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",64.0,102.0,144.0,0.6,1.0,1.5,10.6,97.2,1016.7,27.0,30.0,69.7
aws5-0999,2024-06-13T22:55:00+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,342.0,0.0,0.0,0.7,8.3,97.5,1019.4,,,
ICTMicroclimate-01,2024-06-13T22:54:57+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,13.0,,,0.2,,8.7,97.400002,1020.799988,13.0,18.0,49.200001
ICTMicroclimate-03,2024-06-13T23:02:23+10:00,CH1 rooftop,"-37.8140348, 144.96728",0.0,354.0,351.0,0.0,0.3,0.5,9.9,98.5,1015.8,24.0,28.0,69.9
ICTMicroclimate-08,2024-06-13T23:06:44+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,116.0,349.0,0.0,0.5,1.7,10.2,85.9,1021.3,15.0,16.0,70.1
ICTMicroclimate-07,2024-06-13T23:02:40+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,48.0,340.0,0.0,0.1,1.2,9.8,88.8,1023.3,17.0,20.0,70.3
aws5-0999,2024-06-13T23:09:37+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,130.0,0.0,0.0,0.3,8.3,97.5,1019.4,,,
ICTMicroclimate-09,2024-06-20T01:19:06+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,355.0,359.0,0.0,0.6,2.8,7.4,70.4,1014.9,12.0,12.0,56.0
ICTMicroclimate-01,2024-06-20T01:15:02+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,92.0,,,0.7,,5.2,90.0,1015.5,8.0,13.0,47.200001
ICTMicroclimate-01,2024-06-21T01:00:51+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,5.7,94.400002,1017.099976,17.0,26.0,49.200001
ICTMicroclimate-06,2024-06-21T00:53:32+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,354.0,0.0,0.0,0.7,6.3,80.5,1017.9,21.0,25.0,52.3
ICTMicroclimate-09,2024-06-20T17:21:14+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,296.0,359.0,0.0,0.7,3.0,11.1,68.6,1014.3,15.0,15.0,63.3
ICTMicroclimate-08,2024-06-20T17:14:10+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,321.0,355.0,0.0,0.6,2.0,11.6,65.9,1015.3,15.0,16.0,70.5
ICTMicroclimate-01,2024-06-20T17:30:51+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,10.3,77.300003,1015.0,9.0,12.0,52.900002
ICTMicroclimate-02,2024-06-20T17:45:33+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,337.0,349.0,0.0,0.2,1.1,12.0,72.1,1010.9,18.0,22.0,71.7
ICTMicroclimate-03,2024-06-20T17:54:04+10:00,CH1 rooftop,"-37.8140348, 144.96728",179.0,190.0,179.0,1.4,1.2,1.4,11.4,74.4,1010.1,20.0,22.0,70.3
ICTMicroclimate-06,2024-06-20T18:07:39+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,93.0,359.0,0.0,0.5,3.9,11.5,66.9,1015.9,13.0,15.0,71.9
